Orig,Dest,Dist
E02000979,E02000510,22744.11334
E02000979,E02000511,20562.20891
E02000979,E02000512,21712.84151
E02000979,E02000513,18746.06433
E02000979,E02000514,19458.82865
E02000979,E02000515,24082.93322
E02000979,E02000516,17743.49004
E02000979,E02000517,21142.70325
E02000979,E02000518,22579.49206
E02000979,E02000519,18974.76195
E02000979,E02000520,20086.46996
E02000979,E02000521,21957.58422
E02000979,E02000522,23500.89574
E02000979,E02000523,20110.43046
E02000979,E02000524,23126.9464
E02000979,E02000525,20276.22057
E02000979,E02000526,8107.897257
E02000979,E02000528,11204.82095
E02000979,E02000529,16809.04103
E02000979,E02000530,18427.92584
E02000979,E02000531,12590.80904
E02000979,E02000532,8947.94747
E02000979,E02000533,9897.209085
E02000979,E02000534,14448.46227
E02000979,E02000535,17883.38922
E02000979,E02000536,16741.60766
E02000979,E02000537,15526.91926
E02000979,E02000538,19063.42596
E02000979,E02000539,13888.46974
E02000979,E02000540,15223.45515
E02000979,E02000541,18116.94838
E02000979,E02000542,17147.29843
E02000979,E02000543,16417.78651
E02000979,E02000544,15439.74683
E02000979,E02000545,14212.99476
E02000979,E02000546,17983.5108
E02000979,E02000547,20161.4182
E02000979,E02000548,22164.75729
E02000979,E02000549,19274.31617
E02000979,E02000550,20606.29199
E02000979,E02000551,18907.37158
E02000979,E02000552,21474.63568
E02000979,E02000553,19914.9972
E02000979,E02000554,8036.666257
E02000979,E02000555,7781.865671
E02000979,E02000556,7563.054928
E02000979,E02000557,7205.573203
E02000979,E02000558,7165.287796
E02000979,E02000559,7118.576503
E02000979,E02000560,6785.952225
E02000979,E02000561,6619.289911
E02000979,E02000562,6717.571845
E02000979,E02000563,6100.720699
E02000979,E02000564,6165.260156
E02000979,E02000565,6662.031321
E02000979,E02000566,5954.274548
E02000979,E02000567,6091.167584
E02000979,E02000568,5250.984906
E02000979,E02000569,5569.218425
E02000979,E02000570,4947.439395
E02000979,E02000571,5182.826696
E02000979,E02000572,4330.151621
E02000979,E02000573,4529.650159
E02000979,E02000574,3880.885156
E02000979,E02000575,3581.64146
E02000979,E02000576,4108.00565
E02000979,E02000577,6246.96127
E02000979,E02000578,6471.776171
E02000979,E02000579,6246.731178
E02000979,E02000580,5349.575095
E02000979,E02000581,5750.57237
E02000979,E02000582,4711.953994
E02000979,E02000583,5339.622772
E02000979,E02000584,4182.256562
E02000979,E02000585,5084.04438
E02000979,E02000586,3541.202278
E02000979,E02000587,4365.054226
E02000979,E02000588,1975.55639
E02000979,E02000589,3853.270007
E02000979,E02000590,2483.513667
E02000979,E02000591,4563.951367
E02000979,E02000592,3184.009607
E02000979,E02000593,4088.907582
E02000979,E02000594,2204.289126
E02000979,E02000595,2994.886249
E02000979,E02000596,3732.046072
E02000979,E02000597,3831.965351
E02000979,E02000598,14118.57469
E02000979,E02000599,12374.87107
E02000979,E02000600,13723.56655
E02000979,E02000601,14619.42609
E02000979,E02000602,14884.83326
E02000979,E02000603,14280.36864
E02000979,E02000604,13438.15125
E02000979,E02000605,14242.94131
E02000979,E02000606,15838.74583
E02000979,E02000607,15438.65348
E02000979,E02000608,16787.3053
E02000979,E02000609,14941.24704
E02000979,E02000610,16927.59939
E02000979,E02000611,15900.92501
E02000979,E02000612,14804.29095
E02000979,E02000613,17435.16759
E02000979,E02000614,16984.95984
E02000979,E02000615,18482.74378
E02000979,E02000616,18830.90638
E02000979,E02000617,20983.70087
E02000979,E02000619,1714.998942
E02000979,E02000620,1780.201479
E02000979,E02000621,2060.204025
E02000979,E02000622,2701.905198
E02000979,E02000623,2558.764994
E02000979,E02000624,3066.532881
E02000979,E02000625,3008.972886
E02000979,E02000626,3818.855482
E02000979,E02000627,3510.670923
E02000979,E02000628,3905.990349
E02000979,E02000629,3530.423981
E02000979,E02000630,3848.077784
E02000979,E02000631,4712.154525
E02000979,E02000632,4222.064024
E02000979,E02000633,4551.566625
E02000979,E02000634,4369.850622
E02000979,E02000635,5271.750368
E02000979,E02000636,4802.452143
E02000979,E02000637,5288.396922
E02000979,E02000638,5496.438254
E02000979,E02000639,5714.694322
E02000979,E02000640,5854.602398
E02000979,E02000641,6161.984897
E02000979,E02000642,6662.323627
E02000979,E02000643,6633.522103
E02000979,E02000644,7123.980656
E02000979,E02000645,7632.987681
E02000979,E02000646,7177.79509
E02000979,E02000647,8020.541135
E02000979,E02000648,8434.888447
E02000979,E02000649,8082.527923
E02000979,E02000650,8907.978229
E02000979,E02000651,8890.160521
E02000979,E02000652,9328.438876
E02000979,E02000653,6653.333164
E02000979,E02000654,7264.931717
E02000979,E02000655,6393.961789
E02000979,E02000657,7708.462975
E02000979,E02000658,6788.265471
E02000979,E02000659,9612.447388
E02000979,E02000660,8226.32143
E02000979,E02000661,10435.51524
E02000979,E02000662,7546.370315
E02000979,E02000663,8829.54348
E02000979,E02000664,9579.21296
E02000979,E02000665,10732.52204
E02000979,E02000666,8743.647958
E02000979,E02000667,8575.462416
E02000979,E02000668,11398.74059
E02000979,E02000669,10604.93598
E02000979,E02000670,10276.14523
E02000979,E02000671,8712.860181
E02000979,E02000672,9641.529076
E02000979,E02000673,8136.62998
E02000979,E02000674,11222.15654
E02000979,E02000675,12451.83146
E02000979,E02000676,9211.931357
E02000979,E02000677,10781.80021
E02000979,E02000678,12190.75303
E02000979,E02000679,9474.321078
E02000979,E02000680,8751.091166
E02000979,E02000681,10281.12072
E02000979,E02000682,11610.07103
E02000979,E02000683,13835.7875
E02000979,E02000685,9241.572887
E02000979,E02000686,11507.98237
E02000979,E02000687,10069.17302
E02000979,E02000689,8491.043498
E02000979,E02000690,10323.22478
E02000979,E02000691,9388.155698
E02000979,E02000692,10234.5442
E02000979,E02000693,9344.735524
E02000979,E02000694,9577.215556
E02000979,E02000695,9222.255977
E02000979,E02000696,9571.463634
E02000979,E02000697,10361.8569
E02000979,E02000698,11847.38766
E02000979,E02000699,11172.18214
E02000979,E02000700,10448.5543
E02000979,E02000701,10071.07542
E02000979,E02000702,10673.36114
E02000979,E02000703,11229.43954
E02000979,E02000704,12254.72543
E02000979,E02000705,10378.73674
E02000979,E02000706,10681.13877
E02000979,E02000707,11266.09754
E02000979,E02000708,13295.3231
E02000979,E02000709,12547.76603
E02000979,E02000710,11695.29017
E02000979,E02000711,11909.62046
E02000979,E02000712,12841.62723
E02000979,E02000713,13799.80027
E02000979,E02000714,12445.51973
E02000979,E02000715,14769.09408
E02000979,E02000716,14031.8724
E02000979,E02000717,13976.127
E02000979,E02000718,14783.65888
E02000979,E02000719,11700.17705
E02000979,E02000720,12896.82433
E02000979,E02000721,12294.03131
E02000979,E02000722,11395.31245
E02000979,E02000723,13804.28291
E02000979,E02000724,13249.32656
E02000979,E02000725,10691.57013
E02000979,E02000726,9862.059254
E02000979,E02000727,12719.30408
E02000979,E02000728,14322.67959
E02000979,E02000729,11532.92353
E02000979,E02000730,12143.09078
E02000979,E02000731,13474.74686
E02000979,E02000732,12863.48363
E02000979,E02000733,10625.98369
E02000979,E02000734,11235.37723
E02000979,E02000735,12015.32731
E02000979,E02000736,14441.89454
E02000979,E02000737,13606.11552
E02000979,E02000738,12748.53013
E02000979,E02000739,11475.18562
E02000979,E02000740,10291.9286
E02000979,E02000741,12043.5108
E02000979,E02000742,13156.55919
E02000979,E02000743,10717.48631
E02000979,E02000744,11346.58838
E02000979,E02000745,12489.85733
E02000979,E02000746,14712.29596
E02000979,E02000747,10204.24537
E02000979,E02000748,13023.07937
E02000979,E02000749,11579.31775
E02000979,E02000750,12573.55021
E02000979,E02000751,17088.36397
E02000979,E02000752,22106.54974
E02000979,E02000753,20439.06386
E02000979,E02000754,17395.51957
E02000979,E02000755,17515.08609
E02000979,E02000756,18900.86612
E02000979,E02000757,15427.10455
E02000979,E02000758,17244.07226
E02000979,E02000759,15956.97338
E02000979,E02000760,17907.62999
E02000979,E02000762,16714.58237
E02000979,E02000763,19965.98159
E02000979,E02000764,14304.69486
E02000979,E02000765,16912.34621
E02000979,E02000767,17474.47287
E02000979,E02000768,14531.34109
E02000979,E02000769,19812.92861
E02000979,E02000770,18027.92806
E02000979,E02000772,18972.43889
E02000979,E02000773,16946.46439
E02000979,E02000774,17986.51805
E02000979,E02000776,16347.9938
E02000979,E02000777,13572.45229
E02000979,E02000779,15429.37379
E02000979,E02000780,16303.36574
E02000979,E02000781,17204.13567
E02000979,E02000782,15437.11731
E02000979,E02000783,15780.56913
E02000979,E02000784,7463.024762
E02000979,E02000785,11731.69593
E02000979,E02000786,8688.376191
E02000979,E02000787,10779.02075
E02000979,E02000788,9972.898873
E02000979,E02000789,11644.926
E02000979,E02000790,13736.76054
E02000979,E02000791,12499.43886
E02000979,E02000792,13490.23862
E02000979,E02000793,16362.03486
E02000979,E02000794,15090.81512
E02000979,E02000795,11875.86961
E02000979,E02000796,17420.23111
E02000979,E02000797,14936.33255
E02000979,E02000798,16917.04028
E02000979,E02000799,15702.16312
E02000979,E02000800,14553.04546
E02000979,E02000801,15951.44873
E02000979,E02000802,17219.26031
E02000979,E02000803,18482.29666
E02000979,E02000804,16613.13461
E02000979,E02000805,15548.74593
E02000979,E02000806,17994.55573
E02000979,E02000807,6397.529124
E02000979,E02000808,2656.881632
E02000979,E02000809,3884.317639
E02000979,E02000810,4558.675467
E02000979,E02000812,3406.824947
E02000979,E02000813,5719.159885
E02000979,E02000814,6656.382097
E02000979,E02000815,2733.29416
E02000979,E02000816,4899.749054
E02000979,E02000817,5523.815394
E02000979,E02000818,3072.810615
E02000979,E02000819,4285.886991
E02000979,E02000820,2534.923654
E02000979,E02000821,4099.96419
E02000979,E02000822,3500.079261
E02000979,E02000823,3242.060286
E02000979,E02000824,5268.717323
E02000979,E02000825,4547.259837
E02000979,E02000826,4116.960863
E02000979,E02000827,3642.965632
E02000979,E02000828,5387.572422
E02000979,E02000829,6022.778207
E02000979,E02000830,4837.919087
E02000979,E02000831,5535.357554
E02000979,E02000832,6453.636028
E02000979,E02000833,5309.055182
E02000979,E02000834,6426.715658
E02000979,E02000835,7477.637963
E02000979,E02000836,6281.848944
E02000979,E02000837,6422.173467
E02000979,E02000838,7308.95137
E02000979,E02000839,8150.235602
E02000979,E02000840,12683.61342
E02000979,E02000841,13382.15861
E02000979,E02000842,14186.19608
E02000979,E02000843,13573.37706
E02000979,E02000844,13820.51792
E02000979,E02000845,15097.76193
E02000979,E02000846,14224.38494
E02000979,E02000847,15355.10769
E02000979,E02000848,15424.74657
E02000979,E02000849,14496.88542
E02000979,E02000850,13629.16543
E02000979,E02000851,15213.61286
E02000979,E02000852,14966.39365
E02000979,E02000853,15513.80922
E02000979,E02000854,15196.70345
E02000979,E02000855,16642.3979
E02000979,E02000856,15730.62701
E02000979,E02000857,16321.15268
E02000979,E02000858,15866.16811
E02000979,E02000859,16224.35649
E02000979,E02000860,16591.26583
E02000979,E02000861,16937.18423
E02000979,E02000863,17863.29937
E02000979,E02000864,8560.492361
E02000979,E02000865,6678.363334
E02000979,E02000866,7578.442867
E02000979,E02000867,8544.363907
E02000979,E02000868,6127.285947
E02000979,E02000869,5472.615235
E02000979,E02000870,6758.420967
E02000979,E02000871,8865.937915
E02000979,E02000872,5350.050661
E02000979,E02000873,7045.298807
E02000979,E02000874,6348.449905
E02000979,E02000875,8225.562542
E02000979,E02000876,5865.735874
E02000979,E02000877,7616.00279
E02000979,E02000878,4904.436273
E02000979,E02000879,6331.810911
E02000979,E02000880,5825.622034
E02000979,E02000881,8959.412922
E02000979,E02000882,6866.428992
E02000979,E02000883,8559.294606
E02000979,E02000884,5015.582898
E02000979,E02000885,5830.195378
E02000979,E02000886,7283.260032
E02000979,E02000887,7992.368292
E02000979,E02000888,6134.42175
E02000979,E02000889,5020.653672
E02000979,E02000890,4864.604478
E02000979,E02000891,8845.516575
E02000979,E02000893,8741.438553
E02000979,E02000894,8027.587245
E02000979,E02000895,17449.71002
E02000979,E02000896,17978.40773
E02000979,E02000897,16743.09662
E02000979,E02000898,16013.41017
E02000979,E02000899,15575.43194
E02000979,E02000900,14626.77514
E02000979,E02000901,15477.76577
E02000979,E02000902,14500.84529
E02000979,E02000903,13361.9543
E02000979,E02000904,14465.82258
E02000979,E02000905,13286.85587
E02000979,E02000906,12605.36079
E02000979,E02000907,13420.54268
E02000979,E02000908,11814.39565
E02000979,E02000909,13481.30168
E02000979,E02000910,12302.31203
E02000979,E02000911,11771.68177
E02000979,E02000912,10665.56087
E02000979,E02000913,12578.70786
E02000979,E02000914,11853.45797
E02000979,E02000915,13047.86436
E02000979,E02000916,10283.61813
E02000979,E02000917,11500.09909
E02000979,E02000918,12596.7867
E02000979,E02000919,11484.51163
E02000979,E02000920,10599.20596
E02000979,E02000921,11482.98706
E02000979,E02000922,11983.38943
E02000979,E02000923,2965.477941
E02000979,E02000924,2428.074425
E02000979,E02000925,3453.044117
E02000979,E02000926,4205.415396
E02000979,E02000927,3705.95893
E02000979,E02000928,7213.804393
E02000979,E02000929,4717.252304
E02000979,E02000930,4224.817312
E02000979,E02000931,4551.080082
E02000979,E02000932,6334.283984
E02000979,E02000933,7887.346505
E02000979,E02000934,5248.748285
E02000979,E02000935,9227.315345
E02000979,E02000936,7415.675523
E02000979,E02000937,5663.087756
E02000979,E02000938,8536.313067
E02000979,E02000939,5367.221176
E02000979,E02000940,6579.281834
E02000979,E02000941,6162.475425
E02000979,E02000942,7323.469146
E02000979,E02000943,5768.343588
E02000979,E02000944,7947.34968
E02000979,E02000945,9576.103811
E02000979,E02000946,6885.034722
E02000979,E02000947,7475.329044
E02000979,E02000948,6830.987223
E02000979,E02000949,6826.688506
E02000979,E02000950,8496.317691
E02000979,E02000951,6968.111104
E02000979,E02000952,7086.205264
E02000979,E02000953,7823.473535
E02000979,E02000954,7637.977812
E02000979,E02000955,7898.721053
E02000979,E02000956,8410.184157
E02000979,E02000957,8534.573865
E02000979,E02000958,8241.478086
E02000979,E02000959,8434.54276
E02000979,E02000960,4543.732982
E02000979,E02000961,5201.686821
E02000979,E02000962,4353.615432
E02000979,E02000963,6190.824317
E02000979,E02000964,5647.23732
E02000979,E02000965,5057.666124
E02000979,E02000966,4455.599864
E02000979,E02000967,3561.370219
E02000979,E02000968,3725.516139
E02000979,E02000969,4778.784608
E02000979,E02000970,2321.742583
E02000979,E02000971,2878.81278
E02000979,E02000972,1852.54963
E02000979,E02000973,4572.150356
E02000979,E02000974,3151.223189
E02000979,E02000975,3623.338701
E02000979,E02000976,4039.386684
E02000979,E02000977,997.4860048
E02000979,E02000978,2325.741552
E02000979,E02000980,793.872152
E02000979,E02000981,1043.972606
E02000979,E02000982,1315.699321
E02000979,E02000983,1294.183418
E02000979,E02006782,14098.72829
E02000979,E02006783,12821.73423
E02000979,E02006784,12440.96133
E02000979,E02006785,16549.8983
E02000979,E02006786,16537.85886
E02000979,E02006787,12870.2827
E02000979,E02006788,12824.12696
E02000979,E02006789,23457.48195
E02000979,E02006791,9103.467481
E02000979,E02006792,9625.089517
E02000979,E02006793,13222.92224
E02000979,E02006794,12552.32838
E02000979,E02006795,18597.36927
E02000979,E02006796,19287.37862
E02000979,E02006798,7482.010324
E02000979,E02006799,19417.3271
E02000979,E02006800,18385.27583
E02000979,E02006801,1447.649048
E02000979,E02006802,2071.753051
E02000979,E02006836,18161.41445
E02000979,E02006853,7818.141914
E02000979,E02006854,7869.296279
E02000979,E02006882,16083.53411
E02000979,E02006918,9231.129561
E02000979,E02006921,9111.510992
E02000979,E02006924,15627.76456
E02000979,E02006925,16107.586
E02000979,E02006927,11882.77094
E02000979,E02006928,8307.671261
E02000979,E02006929,10162.60925
E02000979,E02006930,10248.43095
E02000979,E02006931,9311.012274
